survey_date,grts_cell_id,survey_type_id,location_name,species_code,avg_count,min_count,max_count,avg_count_dead,project_name,sample_design,organization_name,geometry,grts_geometry,sample_frame,start_time,end_time,colony_type,percent_bats_with_visible_fungus,counted_by,site_identifier,site_water_present,site_elevation,site_number_openings,site_number_passages,habitat_type,site_material,site_size,site_type,site_use,project_id,year,month,day,hour,species_id,event_id,event_geometry_id,grts_id,site_habitat_type_id,site_material_id,site_size_id,site_type_id,site_use_id,organization_id
"Wed Jul 27 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","80031","10","Macon 1","MYLU","0.00000000000000000000","0","0",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E61000000100000009000000A64C887104DB54C01875695DA89B4140E58ED52588DE54C03A873E26699C41407A6118D210DE54C089929E7414A241400589025B99DD54C03769D9AFBFA74140DA1DEFA014DA54C0E3A601B2FEA641401165690A90D654C0612A03DD3CA6414095115B8708D754C00327F5D691A041403268A9E080D754C087C5A4BDE69A4140A64C887104DB54C01875695DA89B4140","0103000020E61000000100000009000000A64C887104DB54C01875695DA89B4140E58ED52588DE54C03A873E26699C41407A6118D210DE54C089929E7414A241400589025B99DD54C03769D9AFBFA74140DA1DEFA014DA54C0E3A601B2FEA641401165690A90D654C0612A03DD3CA6414095115B8708D754C00327F5D691A041403268A9E080D754C087C5A4BDE69A4140A64C887104DB54C01875695DA89B4140","Conus (Continental US) 10x10km Grid","Thu Jul 28 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Jul 28 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Katherine Caldwell Joey Weber""}","Macon 1",,,,,,,,"bridge",,"270","2016","7","28","0","32","182199","417101","53595",,,,"12",,"74"
"Wed Jul 27 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","106686","10","Swain 1","MYLE","4.0000000000000000","4","4",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E6100000010000000900000060AA185D28E854C0CBBC039EFDA94140F062ECA3ADEB54C04F39CC3EBBAA4140D9E2761638EB54C012195BD066B041403FB11F66C2EA54C0FEA9614F12B64140B47E73183CE754C063233A7A54B54140391CDEEDB5E354C0FED585CD95B4414096E323A52CE454C094860883EAAE4140ACC63C39A3E454C05911E6253FA9414060AA185D28E854C0CBBC039EFDA94140","0103000020E6100000010000000900000060AA185D28E854C0CBBC039EFDA94140F062ECA3ADEB54C04F39CC3EBBAA4140D9E2761638EB54C012195BD066B041403FB11F66C2EA54C0FEA9614F12B64140B47E73183CE754C063233A7A54B54140391CDEEDB5E354C0FED585CD95B4414096E323A52CE454C094860883EAAE4140ACC63C39A3E454C05911E6253FA9414060AA185D28E854C0CBBC039EFDA94140","Conus (Continental US) 10x10km Grid","Wed Jul 27 2016 12:15:00 GMT+0000 (Coordinated Universal Time)","Wed Jul 27 2016 12:55:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Katherine Caldwell Joey Weber""}","Swain 1",,,,,,,,"bridge",,"270","2016","7","27","12","31","182330","417117","54056",,,,"12",,"74"
"Wed Jul 27 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","106686","10","Swain 1","MYLU","0.00000000000000000000","0","0",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E6100000010000000900000060AA185D28E854C0CBBC039EFDA94140F062ECA3ADEB54C04F39CC3EBBAA4140D9E2761638EB54C012195BD066B041403FB11F66C2EA54C0FEA9614F12B64140B47E73183CE754C063233A7A54B54140391CDEEDB5E354C0FED585CD95B4414096E323A52CE454C094860883EAAE4140ACC63C39A3E454C05911E6253FA9414060AA185D28E854C0CBBC039EFDA94140","0103000020E6100000010000000900000060AA185D28E854C0CBBC039EFDA94140F062ECA3ADEB54C04F39CC3EBBAA4140D9E2761638EB54C012195BD066B041403FB11F66C2EA54C0FEA9614F12B64140B47E73183CE754C063233A7A54B54140391CDEEDB5E354C0FED585CD95B4414096E323A52CE454C094860883EAAE4140ACC63C39A3E454C05911E6253FA9414060AA185D28E854C0CBBC039EFDA94140","Conus (Continental US) 10x10km Grid","Wed Jul 27 2016 12:15:00 GMT+0000 (Coordinated Universal Time)","Wed Jul 27 2016 12:55:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Katherine Caldwell Joey Weber""}","Swain 1",,,,,,,,"bridge",,"270","2016","7","27","12","32","182330","417117","54056",,,,"12",,"74"
"Sun Jul 31 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","15339","10","Buncombe 1","MYGR","4.0000000000000000","4","4",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","Conus (Continental US) 10x10km Grid","Mon Aug 01 2016 11:38:00 GMT+0000 (Coordinated Universal Time)","Mon Aug 01 2016 11:48:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Katherine Caldwell""}","Buncombe 1",,,,,,,,"bridge",,"270","2016","8","1","11","29","182045","417078","55454",,,,"12",,"74"
"Sun Jul 31 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","15339","10","Buncombe 1","EPFU","200.0000000000000000","200","200",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","Conus (Continental US) 10x10km Grid","Mon Aug 01 2016 11:38:00 GMT+0000 (Coordinated Universal Time)","Mon Aug 01 2016 11:48:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Katherine Caldwell""}","Buncombe 1",,,,,,,,"bridge",,"270","2016","8","1","11","5","182045","417078","55454",,,,"12",,"74"
"Wed Aug 03 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","38337","10","Roost 18","MYLU","35.0000000000000000","35","35",,"Colony Counts","false","Washington Department of Fish & Wildlife","0103000020E6100000010000000900000069BBF300CC965EC06AA14129C62948407F64E233E89A5EC0764636642E284840EDB13BA6149C5EC03A0D1AE1C42D4840788CA680419D5EC0602F50885B33484056D8DDFE23995EC055425BFEF33448405ABEFE1406955EC0495697818B3648400B32D289DA935EC0599B4D29F4304840CAAB5766AF925EC00647C8FB5C2B484069BBF300CC965EC06AA14129C6294840","0103000020E6100000010000000900000069BBF300CC965EC06AA14129C62948407F64E233E89A5EC0764636642E284840EDB13BA6149C5EC03A0D1AE1C42D4840788CA680419D5EC0602F50885B33484056D8DDFE23995EC055425BFEF33448405ABEFE1406955EC0495697818B3648400B32D289DA935EC0599B4D29F4304840CAAB5766AF925EC00647C8FB5C2B484069BBF300CC965EC06AA14129C6294840","Conus (Continental US) 10x10km Grid","Thu Aug 04 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Thu Aug 04 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{Tobin}","141607",,,,,,,,,,"148","2016","8","4","0","32","101348","115637","130145",,,,,,"86"
"Sun Aug 07 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","14907","10","Graham 1","MYLE","22.0000000000000000","22","22",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E610000001000000090000000B43D9DD390555C05DDFC4507AA441407F2FEC2FBF0855C0DB21E10231A541406100A2024E0855C06D788B86DDAA4140CC1CC2B3DC0755C011C2BAF789B0414068AA7A5A560455C04A043613D3AF414061A1FD22D00055C05E5701571BAF414034DF2879420155C0885A64186FA94140A7E672ADB40155C08E8830C7C2A341400B43D9DD390555C05DDFC4507AA44140","0103000020E610000001000000090000000B43D9DD390555C05DDFC4507AA441407F2FEC2FBF0855C0DB21E10231A541406100A2024E0855C06D788B86DDAA4140CC1CC2B3DC0755C011C2BAF789B0414068AA7A5A560455C04A043613D3AF414061A1FD22D00055C05E5701571BAF414034DF2879420155C0885A64186FA94140A7E672ADB40155C08E8830C7C2A341400B43D9DD390555C05DDFC4507AA44140","Conus (Continental US) 10x10km Grid","Mon Aug 08 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Mon Aug 08 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Humbert Bowman""}","Graham 1",,,,,,,,"bridge",,"270","2016","8","8","0","31","182110","417089","53589",,,,"12",,"74"
"Tue Aug 09 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","15339","10","Buncombe 1","TABR","3.0000000000000000","3","3",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","Conus (Continental US) 10x10km Grid","Wed Aug 10 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Wed Aug 10 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Joey Weber""}","Buncombe 1",,,,,,,,"bridge",,"270","2016","8","10","0","44","182046","417078","55454",,,,"12",,"74"
"Tue Aug 09 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","15339","10","Buncombe 1","EPFU","40.0000000000000000","40","40",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","Conus (Continental US) 10x10km Grid","Wed Aug 10 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Wed Aug 10 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Joey Weber""}","Buncombe 1",,,,,,,,"bridge",,"270","2016","8","10","0","5","182046","417078","55454",,,,"12",,"74"
"Tue Aug 09 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","15339","10","Buncombe 1","MYGR","1.00000000000000000000","1","1",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","Conus (Continental US) 10x10km Grid","Wed Aug 10 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Wed Aug 10 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Joey Weber""}","Buncombe 1",,,,,,,,"bridge",,"270","2016","8","10","0","29","182046","417078","55454",,,,"12",,"74"
"Tue Aug 09 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","108919","10","Roost 56","MYLU","35.0000000000000000","35","35",,"Colony Counts","false","Washington Department of Fish & Wildlife","0103000020E610000001000000090000007BDA013F3CAD5EC0B4591584AA694840ED0361815FB15EC009917AA30C6848401ADEC53492B25EC03B316E7BA46D4840C3691D53C5B35EC09F9C3E813C73484056D83ABEA0AF5EC0E61CE718DB7448400F7C5FBE7BAB5EC0BB0F59BC7876484042E8F1F249AA5EC0D4CA64FFDF704840B871169218A95EC0C3B0C470476B48407BDA013F3CAD5EC0B4591584AA694840","0103000020E610000001000000090000007BDA013F3CAD5EC0B4591584AA694840ED0361815FB15EC009917AA30C6848401ADEC53492B25EC03B316E7BA46D4840C3691D53C5B35EC09F9C3E813C73484056D83ABEA0AF5EC0E61CE718DB7448400F7C5FBE7BAB5EC0BB0F59BC7876484042E8F1F249AA5EC0D4CA64FFDF704840B871169218A95EC0C3B0C470476B48407BDA013F3CAD5EC0B4591584AA694840","Conus (Continental US) 10x10km Grid","Wed Aug 10 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Wed Aug 10 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{Tobin}","144056",,,,,,,,,,"148","2016","8","10","0","32","101319","115629","132922",,,,,,"86"
"Thu Aug 11 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","81727","10","Madison 4","MYGR","1.00000000000000000000","1","1",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E61000000100000009000000AA8FAE69E0A254C09DE42E6A06E0414070770D4969A654C06208027DD4E04140891764C2E8A554C0B8D201497DE64140F664701568A554C04DE1BE0326EC41404DB0F92DDEA154C090A636B757EB4140DA0D046D549E54C00122AE9288EA4140142C2422D69E54C0F1F0D111E0E44140ACA1AEB0579F54C00B40937F37DF4140AA8FAE69E0A254C09DE42E6A06E04140","0103000020E61000000100000009000000AA8FAE69E0A254C09DE42E6A06E0414070770D4969A654C06208027DD4E04140891764C2E8A554C0B8D201497DE64140F664701568A554C04DE1BE0326EC41404DB0F92DDEA154C090A636B757EB4140DA0D046D549E54C00122AE9288EA4140142C2422D69E54C0F1F0D111E0E44140ACA1AEB0579F54C00B40937F37DF4140AA8FAE69E0A254C09DE42E6A06E04140","Conus (Continental US) 10x10km Grid","Fri Aug 12 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Fri Aug 12 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Joey Weber""}","Madison 4",,,,,,,,"bridge",,"270","2016","8","12","0","29","182256","417109","56843",,,,"12",,"74"
"Fri Aug 12 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","48107","10","Madison 1","MYGR","3.0000000000000000","3","3",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E61000000100000009000000C1B8A54EF2A954C090F7FFB7A1E1414072A9517A7BAD54C0FD091C1B6EE241401E3DCDFBFBAC54C0BA556D2017E84140F5FB49577CAC54C0146F9B14C0ED4140176C4223F2A854C0C80C3A78F3EC4140F664701568A554C04DE1BE0326EC4140891764C2E8A554C0B8D201497DE6414070770D4969A654C06208027DD4E04140C1B8A54EF2A954C090F7FFB7A1E14140","0103000020E61000000100000009000000C1B8A54EF2A954C090F7FFB7A1E1414072A9517A7BAD54C0FD091C1B6EE241401E3DCDFBFBAC54C0BA556D2017E84140F5FB49577CAC54C0146F9B14C0ED4140176C4223F2A854C0C80C3A78F3EC4140F664701568A554C04DE1BE0326EC4140891764C2E8A554C0B8D201497DE6414070770D4969A654C06208027DD4E04140C1B8A54EF2A954C090F7FFB7A1E14140","Conus (Continental US) 10x10km Grid","Sat Aug 13 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Sat Aug 13 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Joey Weber""}","Madison 1",,,,,,,,"bridge",,"270","2016","8","13","0","29","182207","417105","56842",,,,"12",,"74"
"Fri Aug 12 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","48107","10","Madison 4","MYGR","1.00000000000000000000","1","1",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E61000000100000009000000AA8FAE69E0A254C09DE42E6A06E0414070770D4969A654C06208027DD4E04140891764C2E8A554C0B8D201497DE64140F664701568A554C04DE1BE0326EC41404DB0F92DDEA154C090A636B757EB4140DA0D046D549E54C00122AE9288EA4140142C2422D69E54C0F1F0D111E0E44140ACA1AEB0579F54C00B40937F37DF4140AA8FAE69E0A254C09DE42E6A06E04140","0103000020E61000000100000009000000C1B8A54EF2A954C090F7FFB7A1E1414072A9517A7BAD54C0FD091C1B6EE241401E3DCDFBFBAC54C0BA556D2017E84140F5FB49577CAC54C0146F9B14C0ED4140176C4223F2A854C0C80C3A78F3EC4140F664701568A554C04DE1BE0326EC4140891764C2E8A554C0B8D201497DE6414070770D4969A654C06208027DD4E04140C1B8A54EF2A954C090F7FFB7A1E14140","Conus (Continental US) 10x10km Grid","Sat Aug 13 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Sat Aug 13 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Joey Weber""}","Madison 4",,,,,,,,"bridge",,"270","2016","8","13","0","29","182257","417109","56842",,,,"12",,"74"
"Fri Aug 12 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","88393","10","Madison 1","EPFU","100.0000000000000000","100","100",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E6100000010000000900000098E46BFD0BE254C0CA5D1818299D41404AFA25F88FE554C0EC65EB32E89D4140514E38AA19E554C06CDEECB593A34140ACC63C39A3E454C05911E6253FA94140E73C7E381EE154C003C37ED67FA841400589025B99DD54C03769D9AFBFA741407A6118D210DE54C089929E7414A24140E58ED52588DE54C03A873E26699C414098E46BFD0BE254C0CA5D1818299D4140","0103000020E6100000010000000900000098E46BFD0BE254C0CA5D1818299D41404AFA25F88FE554C0EC65EB32E89D4140514E38AA19E554C06CDEECB593A34140ACC63C39A3E454C05911E6253FA94140E73C7E381EE154C003C37ED67FA841400589025B99DD54C03769D9AFBFA741407A6118D210DE54C089929E7414A24140E58ED52588DE54C03A873E26699C414098E46BFD0BE254C0CA5D1818299D4140","Conus (Continental US) 10x10km Grid","Sat Aug 13 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Sat Aug 13 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Joey Weber""}","Madison 1",,,,,,,,"bridge",,"270","2016","8","13","0","5","182206","417104","53594",,,,"12",,"74"
"Sun Aug 14 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","61419","10","Haywood 2","CORA","20.0000000000000000","20","20",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E61000000100000009000000FC362EED24C054C0AB3C060A0CDB4140EDC2AAF1ADC354C0E3EC1825D3DB414007F12CD731C354C00A9CE0F57CE141403298B497B5C254C084317EB526E7414053AAAB8A2BBF54C0A696B4625FE641409A9FD3A2A1BB54C0D71EBE3797E5414080BAEDEA1EBC54C0F1D902B0EDDF41402F9AC10D9CBC54C0F1C8FE1644DA4140FC362EED24C054C0AB3C060A0CDB4140","0103000020E61000000100000009000000FC362EED24C054C0AB3C060A0CDB4140EDC2AAF1ADC354C0E3EC1825D3DB414007F12CD731C354C00A9CE0F57CE141403298B497B5C254C084317EB526E7414053AAAB8A2BBF54C0A696B4625FE641409A9FD3A2A1BB54C0D71EBE3797E5414080BAEDEA1EBC54C0F1D902B0EDDF41402F9AC10D9CBC54C0F1C8FE1644DA4140FC362EED24C054C0AB3C060A0CDB4140","Conus (Continental US) 10x10km Grid","Mon Aug 15 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Mon Aug 15 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Katherine Caldwell Joey Weber Charles Lawson""}","Haywood 2",,,,,,,,"tower",,"270","2016","8","15","0","3","182134","417091","56376",,,,"15",,"74"
"Mon Aug 15 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","14907","10","Graham 1","MYLE","16.0000000000000000","16","16",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E610000001000000090000000B43D9DD390555C05DDFC4507AA441407F2FEC2FBF0855C0DB21E10231A541406100A2024E0855C06D788B86DDAA4140CC1CC2B3DC0755C011C2BAF789B0414068AA7A5A560455C04A043613D3AF414061A1FD22D00055C05E5701571BAF414034DF2879420155C0885A64186FA94140A7E672ADB40155C08E8830C7C2A341400B43D9DD390555C05DDFC4507AA44140","0103000020E610000001000000090000000B43D9DD390555C05DDFC4507AA441407F2FEC2FBF0855C0DB21E10231A541406100A2024E0855C06D788B86DDAA4140CC1CC2B3DC0755C011C2BAF789B0414068AA7A5A560455C04A043613D3AF414061A1FD22D00055C05E5701571BAF414034DF2879420155C0885A64186FA94140A7E672ADB40155C08E8830C7C2A341400B43D9DD390555C05DDFC4507AA44140","Conus (Continental US) 10x10km Grid","Tue Aug 16 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Tue Aug 16 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Humbert Neal""}","Graham 1",,,,,,,,"bridge",,"270","2016","8","16","0","31","182111","417089","53589",,,,"12",,"74"
"Wed Aug 17 2016 00:00:00 GMT+0000 (Coordinated Universal Time)","15339","10","Buncombe 1","MYGR","26.0000000000000000","26","26",,"Colony Count - North Carolina Wildlife Resources Commission","false","North Carolina Wildlife Resources Commission","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","0103000020E610000001000000090000005CC80386E3A554C00C587BD810BE4140425AA05069A954C07B9FA93FDEBE4140B4F851AEE9A854C043574D7787C44140A47C1EE669A854C04980849C30CA41400B292C15E3A454C0F0095EFC62C94140F815556A5CA154C094F5DD8494C841403AD0F238DDA154C05D31CA98EBC24140A9D560E15DA254C0E18C2A9A42BD41405CC80386E3A554C00C587BD810BE4140","Conus (Continental US) 10x10km Grid","Wed Aug 17 2016 13:15:00 GMT+0000 (Coordinated Universal Time)","Wed Aug 17 2016 13:30:00 GMT+0000 (Coordinated Universal Time)","Maternity",,"{""Katherine Caldwell Joey Weber""}","Buncombe 1",,,,,,,,"bridge",,"270","2016","8","17","13","29","182047","417078","55454",,,,"12",,"74"
